order_id,customer_id,order_date,status,region_code
489,472,2026-04-15 02:38:28,RETURNED,CENTRAL
490,240,2025-11-27 20:07:41,CANCELLED,NORTH
491,82,2025-11-16 18:35:52,SHIPPED,NORTH
492,491,2025-01-13 02:17:09,RETURNED,CENTRAL
493,487,2025-10-10 08:23:12,DELIVERED,CENTRAL
494,0,2025-11-28 12:49:15,SHIPPED,CENTRAL
495,81,2024-10-28 16:36:20,DELIVERED,WEST
496,467,2026-06-10 09:01:24,DELIVERED,NORTH
497,324,2024-11-21 21:02:34,CANCELLED,NORTH
498,474,2025-08-05 00:39:47,DELIVERED,SOUTH
499,93,2024-09-25 11:33:04,PLACED,NORTH
500,493,2025-03-25 13:31:31,CANCELLED,NORTH
501,12,2024-09-17 14:29:57,RETURNED,SOUTH
502,369,2025-12-03 21:24:02,SHIPPED,WEST
503,425,2026-06-13 11:42:11,SHIPPED,NORTH
504,498,2024-12-19 03:11:56,PLACED,SOUTH
505,7,2024-10-09 23:12:51,PLACED,WEST
506,462,2024-09-08 19:06:07,CANCELLED,WEST
507,201,2026-06-04 11:31:15,SHIPPED,EAST
508,0,2025-07-05 00:00:00,CANCELLED,WEST
509,233,2025-12-06 14:45:14,RETURNED,SOUTH
510,28,2025-05-22 12:20:27,RETURNED,SOUTH
511,450,2026-04-04 13:50:54,SHIPPED,CENTRAL
512,335,2026-09-01 00:00:00,RETURNED,CENTRAL
513,436,2025-11-26 06:28:52,RETURNED,WEST
514,27,2025-09-25 13:08:12,DELIVERED,EAST
515,336,2025-09-27 20:52:39,DELIVERED,SOUTH
516,294,2024-10-21 13:23:38,DELIVERED,WEST
517,39,2024-07-13 12:53:55,SHIPPED,NORTH
518,349,2026-02-05 16:50:51,RETURNED,CENTRAL
519,304,2025-04-16 23:27:27,CANCELLED,WEST
520,63,2025-11-13 16:27:51,SHIPPED,SOUTH
521,0,2024-09-05 19:39:37,RETURNED,SOUTH
522,56,2025-10-04 17:57:57,SHIPPED,SOUTH
523,75,2026-01-02 08:30:18,PLACED,WEST
524,25,2025-05-05 04:51:38,RETURNED,CENTRAL
525,166,2025-07-08 14:36:38,RETURNED,SOUTH
526,104,2025-10-19 11:58:34,SHIPPED,NORTH
527,337,2026-03-30 00:42:10,PLACED,WEST
528,1,2024-08-25 05:52:04,CANCELLED,CENTRAL
529,394,2025-05-14 07:01:18,CANCELLED,EAST
530,365,2024-12-26 00:12:02,DELIVERED,EAST
531,138,2025-04-23 14:06:59,RETURNED,CENTRAL
532,252,2025-08-12 08:29:35,PLACED,SOUTH
533,0,2025-12-31 09:59:49,SHIPPED,NORTH
534,106,2025-08-17 07:14:59,PLACED,WEST
535,396,2025-08-29 00:00:00,PLACED,NORTH
536,106,2026-05-10 18:03:51,DELIVERED,NORTH
537,190,2025-11-29 14:41:22,RETURNED,EAST
538,428,2024-11-13 04:16:58,DELIVERED,NORTH
539,0,2025-12-14 08:47:39,DELIVERED,WEST
540,221,2024-08-03 20:23:30,PLACED,SOUTH
541,486,2026-05-20 04:02:48,DELIVERED,EAST
542,200,2026-02-01 17:43:27,SHIPPED,CENTRAL
543,288,2024-12-24 14:57:00,DELIVERED,WEST
544,166,2026-03-26 13:42:58,CANCELLED,NORTH
545,42,2025-03-21 00:00:00,DELIVERED,EAST
546,330,2025-04-10 16:43:53,CANCELLED,NORTH
547,473,2025-07-08 14:56:13,DELIVERED,CENTRAL
548,99,2025-12-06 13:28:36,CANCELLED,CENTRAL
549,334,2025-08-09 13:02:00,RETURNED,EAST
550,354,2026-07-07 16:35:26,RETURNED,CENTRAL
551,331,2024-10-19 14:22:02,SHIPPED,CENTRAL
552,44,2025-12-01 00:33:40,DELIVERED,WEST
553,256,2025-10-08 22:51:38,PLACED,WEST
554,143,2024-11-20 12:48:22,SHIPPED,CENTRAL
555,88,2025-12-11 18:04:53,CANCELLED,WEST
556,0,2026-01-09 18:38:37,RETURNED,CENTRAL
557,265,2025-09-22 13:54:44,DELIVERED,SOUTH
558,4,2026-03-13 11:47:35,CANCELLED,EAST
559,114,2025-08-18 03:35:54,CANCELLED,SOUTH
560,0,2025-08-07 14:47:48,SHIPPED,EAST
561,148,2026-02-16 12:20:18,CANCELLED,SOUTH
562,328,2024-08-07 01:52:33,RETURNED,EAST
563,182,2024-07-13 22:04:03,PLACED,CENTRAL
564,138,2025-10-07 00:04:09,PLACED,SOUTH
565,298,2025-09-11 06:28:04,CANCELLED,NORTH
566,345,2026-06-13 02:05:13,RETURNED,CENTRAL
567,0,2025-08-10 22:13:12,RETURNED,WEST
568,33,2026-06-28 03:38:56,PLACED,CENTRAL
569,446,2025-05-26 03:49:18,DELIVERED,WEST
570,135,2025-07-05 06:54:41,RETURNED,WEST
571,167,2025-08-05 12:45:03,RETURNED,CENTRAL
572,126,2026-03-15 19:28:26,DELIVERED,EAST
573,26,2024-12-01 11:16:20,SHIPPED,NORTH
574,440,2025-08-14 17:24:20,CANCELLED,EAST
575,351,2025-12-17 06:01:37,CANCELLED,EAST
576,358,2025-07-09 09:06:34,PLACED,SOUTH
577,17,2025-02-03 07:58:36,SHIPPED,WEST
578,407,2024-10-10 10:11:02,DELIVERED,SOUTH
579,223,2025-08-07 13:23:44,CANCELLED,SOUTH
580,351,2026-01-28 05:08:36,DELIVERED,WEST
581,222,2025-09-30 21:42:50,RETURNED,NORTH
582,482,2025-02-21 16:47:17,RETURNED,CENTRAL
583,0,2026-05-17 06:45:33,PLACED,NORTH
584,402,2026-01-15 12:04:14,DELIVERED,NORTH
585,155,2025-01-30 06:39:16,RETURNED,SOUTH
586,94,2026-05-25 09:05:13,DELIVERED,WEST
587,185,2026-01-30 12:13:59,CANCELLED,EAST
588,0,2026-06-14 22:38:11,SHIPPED,WEST
589,318,2025-12-03 19:07:36,RETURNED,CENTRAL
590,403,2025-05-08 12:08:27,CANCELLED,NORTH
591,396,2026-01-24 08:12:55,DELIVERED,EAST
592,282,2025-11-27 10:38:49,CANCELLED,SOUTH
593,42,2025-06-08 00:00:00,PLACED,WEST
594,426,2026-04-20 12:41:44,RETURNED,NORTH
595,146,2024-10-27 12:36:29,DELIVERED,CENTRAL
596,149,2025-12-30 14:08:36,DELIVERED,SOUTH
597,127,2025-07-26 16:21:15,DELIVERED,CENTRAL
598,262,2025-04-02 17:14:39,RETURNED,EAST
599,483,2026-06-15 13:46:40,DELIVERED,EAST
600,221,2026-09-02 00:00:00,CANCELLED,SOUTH
601,163,2024-12-18 00:44:29,RETURNED,WEST
602,491,2024-08-19 19:58:50,CANCELLED,CENTRAL
603,88,2025-09-06 14:59:16,DELIVERED,EAST
604,48,2025-12-04 15:11:04,SHIPPED,NORTH
605,407,2024-12-26 17:09:03,RETURNED,EAST
606,314,2024-07-19 10:28:18,CANCELLED,CENTRAL
607,1,2024-11-10 13:06:40,RETURNED,CENTRAL
608,179,2025-06-30 20:58:56,SHIPPED,EAST
609,0,2024-07-25 09:46:18,SHIPPED,SOUTH
610,0,2026-07-03 21:42:21,SHIPPED,SOUTH
611,140,2024-10-18 17:26:12,DELIVERED,EAST
612,284,2024-03-10 00:00:00,DELIVERED,NORTH
613,118,2025-07-28 07:39:54,PLACED,NORTH
614,210,2025-10-06 21:10:38,CANCELLED,WEST
615,74,2024-10-12 00:00:00,CANCELLED,SOUTH
616,378,2025-04-16 00:59:22,SHIPPED,EAST
617,370,2025-08-09 21:54:22,RETURNED,SOUTH
618,270,2025-08-07 03:26:31,DELIVERED,SOUTH
619,68,2026-07-01 02:11:06,SHIPPED,NORTH
620,0,2024-11-04 00:46:35,DELIVERED,EAST
621,302,2025-03-18 15:01:15,PLACED,SOUTH
622,98,2026-05-09 07:33:54,CANCELLED,EAST
623,350,2026-03-18 17:37:59,SHIPPED,CENTRAL
624,246,2025-11-30 15:32:11,CANCELLED,NORTH
625,33,2024-11-28 23:44:23,SHIPPED,SOUTH
626,9,2025-01-15 06:12:45,SHIPPED,NORTH
627,65,2026-07-06 06:13:28,SHIPPED,NORTH
628,332,2025-07-09 16:48:37,CANCELLED,SOUTH
629,65,2025-08-20 12:28:31,PLACED,EAST
630,379,2024-11-19 11:10:35,PLACED,CENTRAL
631,48,2026-07-05 03:20:21,SHIPPED,SOUTH
632,471,2025-03-04 02:13:58,SHIPPED,SOUTH
633,126,2025-02-27 00:00:00,SHIPPED,WEST
634,39,2025-08-14 22:13:33,SHIPPED,WEST
635,235,2025-09-11 16:09:02,PLACED,EAST
636,67,2025-02-15 15:55:13,PLACED,SOUTH
637,41,2026-05-17 13:34:25,PLACED,NORTH
638,269,2025-02-17 18:50:25,DELIVERED,SOUTH
639,326,2026-05-08 19:46:04,CANCELLED,CENTRAL
640,150,2026-01-22 20:55:57,RETURNED,WEST
641,402,2024-11-08 01:56:58,PLACED,CENTRAL
642,145,2026-01-20 01:01:06,DELIVERED,CENTRAL
643,475,2024-11-17 21:18:21,CANCELLED,SOUTH
644,130,2024-11-08 04:43:49,DELIVERED,NORTH
645,384,2025-12-29 15:14:48,DELIVERED,WEST
646,394,2025-05-10 09:26:37,CANCELLED,CENTRAL
647,17,2026-03-09 07:34:57,SHIPPED,SOUTH
648,500,2026-03-31 22:43:24,CANCELLED,CENTRAL
649,483,2025-06-04 22:11:02,SHIPPED,NORTH
650,98,2025-07-05 00:00:00,DELIVERED,WEST
651,474,2025-03-27 22:03:36,DELIVERED,SOUTH
652,146,2025-10-24 16:55:47,PLACED,NORTH
653,427,2024-12-06 05:15:27,CANCELLED,EAST
654,121,2025-08-12 07:53:04,SHIPPED,EAST
655,265,2026-02-24 10:52:09,DELIVERED,EAST
656,471,2025-06-21 05:34:12,SHIPPED,WEST
657,164,2026-05-15 03:24:37,DELIVERED,NORTH
658,125,2026-03-31 08:39:36,SHIPPED,CENTRAL
659,56,2026-01-02 20:40:28,PLACED,SOUTH
660,205,2024-07-08 00:00:00,SHIPPED,CENTRAL
661,236,2025-12-03 19:49:52,CANCELLED,NORTH
662,261,2026-05-27 02:51:36,RETURNED,SOUTH
663,426,2025-02-02 15:08:01,DELIVERED,CENTRAL
664,118,2026-03-10 02:13:22,CANCELLED,WEST
665,465,2025-08-27 16:22:46,DELIVERED,NORTH
666,236,2025-10-06 12:14:41,SHIPPED,CENTRAL
667,462,2026-01-15 10:41:08,PLACED,EAST
668,304,2025-07-15 12:19:28,DELIVERED,CENTRAL
669,304,2024-10-27 04:18:10,CANCELLED,EAST
670,253,2026-02-19 00:45:23,DELIVERED,SOUTH
671,197,2025-02-19 00:00:00,PLACED,NORTH
672,120,2026-01-31 23:13:48,SHIPPED,WEST
673,448,2024-12-14 08:55:51,PLACED,NORTH
674,248,2025-11-21 00:00:00,DELIVERED,EAST
675,484,2026-03-14 04:36:36,PLACED,SOUTH
676,0,2025-04-16 18:44:18,DELIVERED,NORTH
677,229,2025-09-09 14:36:52,CANCELLED,CENTRAL
678,497,2025-12-11 10:17:22,RETURNED,CENTRAL
679,301,2026-04-21 17:54:00,DELIVERED,NORTH
680,19,2026-02-17 11:13:37,RETURNED,WEST
681,13,2026-03-30 16:48:16,CANCELLED,SOUTH
682,404,2025-02-22 17:11:03,PLACED,NORTH
683,420,2026-03-06 19:42:43,DELIVERED,WEST
684,359,2025-02-22 12:42:09,DELIVERED,NORTH
685,444,2024-07-26 20:34:18,PLACED,CENTRAL
686,297,2024-12-02 05:19:56,PLACED,SOUTH
687,218,2025-09-01 00:00:00,PLACED,EAST
688,388,2024-12-08 22:39:15,PLACED,EAST
689,439,2026-06-15 03:02:58,CANCELLED,EAST
690,144,2024-10-20 17:07:12,CANCELLED,WEST
691,11,2024-07-27 09:29:03,RETURNED,CENTRAL
692,0,2025-11-19 02:59:17,DELIVERED,SOUTH
693,451,2025-03-24 16:06:07,DELIVERED,CENTRAL
694,294,2024-08-05 07:28:52,DELIVERED,WEST
695,0,2025-09-06 00:00:00,DELIVERED,SOUTH
696,394,2025-08-14 03:36:51,RETURNED,NORTH
697,436,2024-10-30 03:22:00,RETURNED,CENTRAL
698,0,2025-08-08 16:13:40,DELIVERED,CENTRAL
699,71,2024-10-31 08:36:52,CANCELLED,EAST
700,0,2024-09-03 23:10:21,CANCELLED,EAST
701,0,2026-04-21 07:33:54,CANCELLED,SOUTH
702,359,2026-03-22 15:55:57,PLACED,SOUTH
703,478,2024-12-09 13:27:18,PLACED,CENTRAL
704,472,2024-09-22 11:38:09,CANCELLED,WEST
705,0,2025-10-03 09:04:09,SHIPPED,CENTRAL
706,227,2024-08-05 10:35:44,CANCELLED,WEST
707,460,2025-06-22 00:00:00,SHIPPED,WEST
708,192,2026-03-31 01:33:20,PLACED,CENTRAL
709,294,2025-02-07 00:36:21,SHIPPED,SOUTH
710,484,2025-08-31 12:50:19,PLACED,WEST
711,178,2025-03-11 23:01:31,DELIVERED,NORTH
712,141,2024-11-17 03:27:02,RETURNED,WEST
713,139,2024-12-16 17:29:25,RETURNED,CENTRAL
714,382,2025-02-24 23:56:13,SHIPPED,NORTH
715,80,2025-09-29 05:54:52,SHIPPED,CENTRAL
716,411,2025-08-02 16:06:59,DELIVERED,CENTRAL
717,11,2026-04-08 12:27:43,PLACED,WEST
718,244,2025-05-13 05:20:32,DELIVERED,WEST
719,474,2025-04-02 05:02:58,PLACED,CENTRAL
720,259,2026-05-01 12:56:43,SHIPPED,CENTRAL
721,63,2025-05-22 18:42:13,SHIPPED,CENTRAL
722,221,2026-03-08 13:26:32,DELIVERED,WEST
723,67,2025-03-22 15:10:20,PLACED,WEST
724,336,2024-10-11 14:23:44,CANCELLED,NORTH
725,321,2025-07-18 12:41:04,CANCELLED,NORTH
726,212,2026-05-22 06:40:46,PLACED,EAST
727,386,2026-06-17 02:14:22,DELIVERED,NORTH
728,224,2026-05-30 18:21:44,DELIVERED,WEST
729,306,2024-10-07 23:41:41,CANCELLED,NORTH
730,412,2025-01-14 16:17:55,CANCELLED,EAST
731,55,2026-02-14 00:23:15,CANCELLED,CENTRAL
732,435,2026-03-04 21:00:42,SHIPPED,SOUTH
733,314,2025-05-01 13:26:59,CANCELLED,WEST
734,105,2026-05-22 03:07:13,PLACED,EAST
735,481,2026-05-22 04:11:23,PLACED,EAST
736,437,2025-07-22 18:28:07,SHIPPED,EAST
737,366,2024-12-20 09:26:52,DELIVERED,WEST
738,222,2024-03-12 00:00:00,SHIPPED,CENTRAL
739,363,2025-03-29 12:47:14,DELIVERED,CENTRAL
740,254,2024-11-01 03:35:29,RETURNED,EAST
741,189,2025-03-03 00:00:00,SHIPPED,CENTRAL
742,254,2025-08-09 13:21:26,RETURNED,WEST
743,445,2026-05-23 17:25:49,PLACED,SOUTH
744,143,2025-08-15 12:21:05,RETURNED,SOUTH
745,371,2025-10-03 02:52:45,SHIPPED,EAST
746,447,2025-03-08 21:01:28,SHIPPED,NORTH
747,0,2025-01-04 04:47:28,CANCELLED,CENTRAL
748,0,2024-09-13 17:26:22,DELIVERED,NORTH
749,169,2024-09-06 09:27:11,PLACED,NORTH
750,495,2025-04-08 02:43:25,SHIPPED,CENTRAL
751,232,2026-01-30 12:35:30,DELIVERED,EAST
752,110,2025-02-15 13:16:11,SHIPPED,WEST
753,273,2025-09-26 01:39:30,CANCELLED,CENTRAL
754,363,2024-10-22 22:49:24,CANCELLED,WEST
755,423,2024-11-19 21:44:49,SHIPPED,CENTRAL
756,473,2024-07-21 00:00:00,CANCELLED,NORTH
757,458,2025-01-23 00:37:46,PLACED,NORTH
758,155,2024-12-22 21:08:51,DELIVERED,WEST
759,192,2024-12-11 13:59:03,CANCELLED,WEST
760,24,2025-04-07 01:47:20,SHIPPED,EAST
761,43,2025-08-05 14:45:43,SHIPPED,NORTH
762,49,2026-06-01 23:35:18,PLACED,CENTRAL
763,316,2024-11-19 05:12:18,CANCELLED,EAST
764,354,2026-04-18 22:41:52,CANCELLED,CENTRAL
765,408,2024-09-21 03:09:57,CANCELLED,SOUTH
766,488,2025-10-18 04:55:07,SHIPPED,SOUTH
767,80,2024-09-17 07:43:26,RETURNED,WEST
768,88,2025-08-21 11:37:58,PLACED,EAST
769,144,2024-10-26 07:23:00,DELIVERED,SOUTH
770,340,2025-12-29 03:55:17,PLACED,EAST
771,163,2025-07-18 00:00:00,CANCELLED,EAST
772,446,2024-11-15 07:53:49,RETURNED,EAST
773,268,2025-06-25 13:56:00,DELIVERED,CENTRAL
774,250,2025-02-25 21:10:17,CANCELLED,EAST
775,335,2025-06-16 00:00:00,PLACED,NORTH
776,493,2025-03-10 17:21:58,PLACED,EAST
777,102,2026-02-20 10:45:39,PLACED,WEST
778,38,2026-01-03 12:27:55,SHIPPED,WEST
779,329,2024-11-07 04:45:30,CANCELLED,SOUTH
780,67,2026-01-13 01:29:21,DELIVERED,EAST
781,2,2026-06-24 19:52:26,SHIPPED,EAST
782,358,2025-12-17 17:38:11,RETURNED,CENTRAL
783,333,2026-06-17 02:01:18,SHIPPED,EAST
784,189,2024-09-29 01:10:24,RETURNED,EAST
785,147,2025-09-12 23:28:59,CANCELLED,NORTH
786,141,2026-06-04 00:00:00,DELIVERED,WEST
787,490,2026-06-23 19:09:37,PLACED,NORTH
788,265,2026-04-18 08:49:22,SHIPPED,EAST
789,393,2025-12-04 12:06:50,PLACED,NORTH
790,0,2025-03-12 01:20:22,CANCELLED,EAST
791,42,2025-03-25 00:00:00,CANCELLED,SOUTH
792,337,2025-09-21 00:00:00,SHIPPED,NORTH
793,208,2025-10-15 14:50:49,RETURNED,CENTRAL
794,413,2025-03-24 18:02:59,CANCELLED,EAST
795,226,2025-11-10 07:02:43,SHIPPED,WEST
796,480,2024-07-20 02:09:03,PLACED,WEST
797,429,2026-04-07 20:32:24,PLACED,WEST
798,53,2026-02-09 17:00:42,CANCELLED,NORTH
799,163,2025-11-07 12:31:39,SHIPPED,WEST
800,360,2024-12-16 18:54:55,PLACED,NORTH
801,330,2025-10-04 23:52:15,RETURNED,CENTRAL
802,103,2026-01-28 10:39:36,CANCELLED,SOUTH
803,115,2024-07-11 23:59:03,PLACED,EAST
804,233,2026-06-11 09:15:37,DELIVERED,SOUTH
805,349,2026-01-20 04:32:41,PLACED,SOUTH
806,167,2026-11-01 00:00:00,PLACED,NORTH
807,349,2026-05-05 12:53:08,DELIVERED,EAST
808,239,2026-03-13 03:48:09,SHIPPED,NORTH
809,253,2024-09-01 13:21:39,SHIPPED,CENTRAL
810,179,2026-01-26 09:15:47,CANCELLED,NORTH
811,466,2024-10-20 14:56:07,PLACED,SOUTH
812,16,2025-03-06 11:58:55,RETURNED,NORTH
813,274,2024-08-08 04:55:57,DELIVERED,NORTH
814,417,2026-04-11 04:53:15,PLACED,WEST
815,216,2025-05-05 15:49:40,SHIPPED,EAST
816,453,2025-04-14 05:48:11,SHIPPED,CENTRAL
817,485,2025-02-24 02:50:03,SHIPPED,SOUTH
818,167,2024-11-28 04:08:41,RETURNED,EAST
819,335,2024-10-30 23:54:25,PLACED,NORTH
820,449,2024-08-11 17:40:31,CANCELLED,WEST
821,414,2025-07-23 04:59:13,PLACED,NORTH
822,485,2025-03-25 05:20:56,RETURNED,WEST
823,263,2026-04-17 02:48:57,PLACED,EAST
824,43,2024-12-24 01:58:11,DELIVERED,NORTH
825,159,2026-05-22 20:10:35,DELIVERED,SOUTH
826,371,2024-08-20 13:00:19,CANCELLED,CENTRAL
827,183,2025-05-17 21:15:42,CANCELLED,WEST
828,332,2024-07-25 00:00:00,SHIPPED,NORTH
829,96,2025-01-21 17:05:14,SHIPPED,EAST
830,11,2026-03-17 10:09:25,CANCELLED,NORTH
831,304,2025-04-14 01:27:18,DELIVERED,SOUTH
832,253,2024-09-26 12:32:40,RETURNED,EAST
833,84,2026-06-12 21:22:00,RETURNED,EAST
834,343,2025-10-30 04:08:42,PLACED,EAST
835,48,2026-06-01 09:57:44,RETURNED,NORTH
836,282,2024-12-18 21:04:50,PLACED,CENTRAL
837,216,2024-11-11 11:54:22,PLACED,WEST
838,280,2024-07-17 20:19:47,DELIVERED,SOUTH
839,288,2025-07-12 20:56:32,SHIPPED,CENTRAL
840,265,2026-05-11 04:48:19,CANCELLED,CENTRAL
841,47,2026-05-07 12:50:52,CANCELLED,SOUTH
842,142,2025-01-23 18:14:01,RETURNED,WEST
843,409,2025-01-22 01:33:34,PLACED,CENTRAL
844,139,2024-12-31 02:49:55,DELIVERED,CENTRAL
845,253,2025-04-21 07:18:37,CANCELLED,WEST
846,3,2026-06-04 08:09:58,DELIVERED,SOUTH
847,386,2024-10-12 03:19:42,CANCELLED,CENTRAL
848,0,2026-03-29 02:45:05,DELIVERED,WEST
849,0,2024-09-20 03:27:26,RETURNED,CENTRAL
850,288,2026-02-14 10:09:29,SHIPPED,CENTRAL
851,360,2025-11-20 12:48:33,DELIVERED,NORTH
852,497,2024-08-13 09:33:38,DELIVERED,SOUTH
853,271,2025-06-14 23:25:28,SHIPPED,WEST
854,89,2024-12-17 19:33:55,CANCELLED,SOUTH
855,102,2024-09-30 12:11:51,PLACED,NORTH
856,144,2025-06-14 13:07:31,SHIPPED,SOUTH
857,107,2025-06-29 14:45:44,RETURNED,NORTH
858,212,2025-07-01 00:34:08,RETURNED,WEST
859,14,2026-06-24 00:00:00,PLACED,EAST
860,475,2025-11-04 10:01:11,DELIVERED,CENTRAL
861,475,2025-11-29 12:39:21,SHIPPED,CENTRAL
862,438,2025-08-11 00:25:26,CANCELLED,EAST
863,423,2025-06-22 04:00:55,SHIPPED,WEST
864,212,2025-08-31 03:23:08,SHIPPED,EAST
865,427,2025-01-23 07:56:27,DELIVERED,NORTH
866,87,2025-11-02 14:45:59,CANCELLED,SOUTH
867,147,2025-03-25 14:46:13,SHIPPED,CENTRAL
868,348,2026-04-04 06:24:12,DELIVERED,EAST
869,390,2026-02-21 11:47:13,PLACED,WEST
870,0,2025-09-17 05:18:23,PLACED,WEST
871,375,2025-06-28 10:42:32,DELIVERED,SOUTH
872,394,2026-01-14 14:56:27,SHIPPED,SOUTH
873,158,2025-12-10 00:00:00,CANCELLED,WEST
874,279,2025-03-16 13:44:48,SHIPPED,SOUTH
875,246,2026-07-02 00:00:00,RETURNED,EAST
876,393,2025-12-18 03:34:30,RETURNED,CENTRAL
877,397,2025-07-03 00:00:00,DELIVERED,CENTRAL
878,277,2026-05-17 23:18:08,PLACED,EAST
879,57,2025-03-17 20:49:58,RETURNED,CENTRAL
880,70,2024-09-26 00:00:00,CANCELLED,SOUTH
881,146,2026-06-07 11:57:13,DELIVERED,WEST
882,151,2026-03-31 15:08:20,SHIPPED,EAST
883,146,2025-02-24 17:05:27,DELIVERED,NORTH
884,415,2025-01-28 14:42:38,PLACED,NORTH
885,115,2025-02-28 06:00:04,DELIVERED,WEST
886,72,2025-07-28 19:48:51,SHIPPED,WEST
887,62,2025-06-24 05:42:25,DELIVERED,NORTH
888,443,2026-04-03 09:17:13,CANCELLED,CENTRAL
889,209,2026-06-29 07:58:18,SHIPPED,WEST
890,453,2024-07-16 09:08:34,PLACED,WEST
891,53,2026-03-26 05:59:17,PLACED,CENTRAL
892,59,2025-12-15 03:00:37,CANCELLED,CENTRAL
893,303,2025-10-25 05:40:10,PLACED,EAST
894,475,2025-02-12 10:03:54,SHIPPED,NORTH
895,0,2024-07-13 10:27:04,SHIPPED,SOUTH
896,65,2025-12-16 00:30:47,CANCELLED,NORTH
897,394,2024-09-12 16:24:33,DELIVERED,SOUTH
898,109,2026-03-04 20:42:54,RETURNED,NORTH
899,0,2024-08-05 19:00:01,RETURNED,CENTRAL
900,67,2025-06-23 16:29:33,PLACED,SOUTH
901,345,2026-05-24 10:44:31,RETURNED,NORTH
902,238,2024-09-12 13:26:46,CANCELLED,NORTH
903,80,2024-08-22 00:00:00,CANCELLED,SOUTH
904,324,2025-05-15 14:15:18,SHIPPED,SOUTH
905,184,2024-11-17 04:22:31,PLACED,CENTRAL
906,366,2025-04-20 20:45:55,RETURNED,WEST
907,331,2025-06-23 03:41:57,CANCELLED,CENTRAL
908,2,2026-04-10 00:24:37,PLACED,NORTH
909,266,2025-11-06 23:15:29,SHIPPED,CENTRAL
910,147,2026-04-19 09:33:55,DELIVERED,CENTRAL
911,0,2025-04-13 04:59:37,PLACED,CENTRAL
912,420,2025-03-16 22:15:03,DELIVERED,CENTRAL
913,56,2025-01-13 02:40:59,CANCELLED,EAST
914,151,2024-08-07 07:14:31,SHIPPED,EAST
915,245,2025-03-27 02:04:17,SHIPPED,SOUTH
916,376,2025-01-24 10:26:48,CANCELLED,NORTH
917,357,2025-08-27 18:27:44,DELIVERED,WEST
918,443,2026-07-03 19:53:55,DELIVERED,SOUTH
919,400,2024-12-06 04:56:57,PLACED,WEST
920,16,2026-04-22 19:22:36,CANCELLED,SOUTH
921,15,2025-11-30 05:04:42,CANCELLED,WEST
922,380,2024-12-17 18:32:25,CANCELLED,NORTH
923,180,2025-04-25 11:30:50,SHIPPED,EAST
924,0,2025-01-02 09:09:46,DELIVERED,CENTRAL
925,319,2026-02-03 20:40:31,RETURNED,SOUTH
926,345,2025-05-11 10:22:39,RETURNED,EAST
927,101,2026-04-16 08:59:55,CANCELLED,EAST
928,306,2024-09-11 20:29:19,CANCELLED,CENTRAL
929,11,2024-07-22 01:45:32,CANCELLED,EAST
930,389,2025-10-08 23:52:21,CANCELLED,WEST
931,174,2025-01-20 14:07:09,DELIVERED,CENTRAL
932,237,2026-04-24 21:55:20,CANCELLED,EAST
933,492,2026-05-21 19:51:03,RETURNED,EAST
934,171,2026-05-20 04:34:11,SHIPPED,SOUTH
935,293,2024-11-02 15:35:54,PLACED,CENTRAL
936,86,2024-09-14 05:59:07,PLACED,WEST
937,333,2024-11-26 22:08:59,RETURNED,SOUTH
938,248,2025-12-28 00:55:54,SHIPPED,CENTRAL
939,363,2024-07-21 16:07:48,SHIPPED,EAST
940,390,2025-11-29 16:07:36,PLACED,CENTRAL
941,258,2024-08-24 19:19:53,CANCELLED,EAST
942,449,2024-07-11 15:51:46,PLACED,NORTH
943,111,2024-09-21 15:04:50,CANCELLED,WEST
944,350,2026-06-10 16:20:50,RETURNED,NORTH
945,17,2026-05-10 20:57:17,RETURNED,CENTRAL
946,181,2025-02-23 13:39:16,RETURNED,SOUTH
947,259,2025-01-28 07:53:50,RETURNED,WEST
948,376,2025-02-14 14:43:10,RETURNED,NORTH
949,358,2025-12-31 00:00:00,CANCELLED,NORTH
950,0,2024-07-15 18:53:56,DELIVERED,NORTH
951,257,2025-09-20 00:28:26,SHIPPED,EAST
952,252,2024-12-12 08:07:24,RETURNED,WEST
953,233,2024-10-17 23:49:56,SHIPPED,WEST
954,60,2026-03-30 06:14:28,CANCELLED,NORTH
955,0,2025-05-06 18:55:03,SHIPPED,EAST
956,159,2025-08-26 16:26:02,RETURNED,NORTH
957,464,2026-07-02 00:00:00,DELIVERED,CENTRAL
958,238,2025-09-07 11:46:31,SHIPPED,SOUTH
959,140,2025-07-18 20:06:30,PLACED,SOUTH
960,170,2025-05-11 15:19:58,DELIVERED,SOUTH
961,479,2024-12-03 01:23:33,RETURNED,SOUTH
962,402,2026-01-22 20:45:50,DELIVERED,SOUTH
963,47,2025-08-10 07:41:09,PLACED,WEST
964,301,2024-12-05 13:15:56,DELIVERED,SOUTH
965,331,2025-08-02 08:04:04,SHIPPED,CENTRAL
966,7,2025-09-03 07:48:54,PLACED,CENTRAL
967,390,2026-03-16 05:25:03,SHIPPED,NORTH
968,143,2025-06-02 00:56:38,DELIVERED,NORTH
969,16,2024-10-04 09:29:21,SHIPPED,CENTRAL
970,331,2024-09-19 16:49:48,CANCELLED,SOUTH
971,116,2026-04-05 12:15:36,PLACED,EAST
972,318,2025-05-14 04:20:10,PLACED,CENTRAL
973,137,2025-02-17 17:08:36,PLACED,CENTRAL
974,58,2025-10-29 18:18:11,RETURNED,WEST
975,411,2026-03-19 09:31:00,PLACED,NORTH
